"id","kode_prov","nama_prov","kode_kab","id_kab","nama_kab","kode_kec","id_kec","nama_kec","kode_desa","id_desa","nama_desa","klas","kode_sls4","kode_sls6","kdsubsls","id_sls","id_sls6","nama_sls","sls_op","jenis_sls","j_keluarga","tipe_sls","realisasi_clean","realisasi_error","koseka_approved","koseka_unapproved","tagging_wilkerstat","tagging_sangatmiskin","jml_keluarga_tagging","percepatan","updated_at"
"11446","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","5","7172040005","DANOWUDU","2","0019","001900","00","71720400050019","7172040005001900","RT 019 LINGKUNGAN 004","1","SLS","65","1","28","0","0","28","48","0","53","0","2022-12-15 06:01:18"
"11447","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","5","7172040005","DANOWUDU","2","0020","002000","00","71720400050020","7172040005002000","RT 020 LINGKUNGAN 004","1","SLS","123","1","0","0","0","0","108","1","126","0","2022-12-15 06:01:18"
"11448","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0001","000100","00","71720400060001","7172040006000100","RT 001 LINGKUNGAN 1","1","SLS","67","1","16","0","0","16","51","0","67","0","2022-12-15 06:01:18"
"11449","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0002","000200","00","71720400060002","7172040006000200","RT 002 LINGKUNGAN 1","1","SLS","66","1","0","0","0","0","38","0","52","0","2022-12-15 06:01:18"
"11450","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0003","000300","00","71720400060003","7172040006000300","RT 003 LINGKUNGAN 1","1","SLS","48","1","15","2","0","15","36","1","45","1","2022-12-15 06:01:18"
"11451","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0004","000400","00","71720400060004","7172040006000400","RT 004 LINGKUNGAN 2","1","SLS","58","1","0","0","0","0","35","0","52","0","2022-12-15 06:01:18"
"11452","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0005","000500","00","71720400060005","7172040006000500","RT 005 LINGKUNGAN 2","1","SLS","78","1","0","0","0","0","49","0","71","0","2022-12-15 06:01:18"
"11453","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","6","7172040006","DUA SUDARA","2","0006","000600","00","71720400060006","7172040006000600","RT 006 LINGKUNGAN 2","1","SLS","59","1","0","0","0","0","45","0","56","0","2022-12-15 06:01:18"
"11454","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","7","7172040007","APELA DUA","2","0001","000100","00","71720400070001","7172040007000100","RT 001 LINGKUNGAN 001","1","SLS","62","1","34","0","0","34","41","7","51","0","2022-12-15 06:01:18"
"11455","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","7","7172040007","APELA DUA","2","0002","000200","00","71720400070002","7172040007000200","RT 002 LINGKUNGAN 001","1","SLS","46","1","20","0","0","20","42","6","49","1","2022-12-15 06:01:18"
"11456","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","7","7172040007","APELA DUA","2","0003","000300","00","71720400070003","7172040007000300","RT 003 LINGKUNGAN 002","1","SLS","61","1","0","0","0","0","43","6","52","0","2022-12-15 06:01:18"
"11457","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","7","7172040007","APELA DUA","2","0004","000400","00","71720400070004","7172040007000400","RT 004 LINGKUNGAN 02","1","SLS","31","1","0","0","0","0","20","1","24","0","2022-12-15 06:01:18"
"11458","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","8","7172040008","APELA SATU","2","0001","000100","00","71720400080001","7172040008000100","RT 001 LINGKUNGAN 001","1","SLS","29","1","0","0","0","0","16","0","18","0","2022-12-15 06:01:18"
"11459","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","8","7172040008","APELA SATU","2","0002","000200","00","71720400080002","7172040008000200","RT 002 LINGKUNGAN 001","1","SLS","35","1","0","0","0","0","18","1","26","0","2022-12-15 06:01:18"
"11460","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","8","7172040008","APELA SATU","2","0003","000300","00","71720400080003","7172040008000300","RT 003 LINGKUNGAN 002","1","SLS","33","1","0","0","0","0","20","1","27","0","2022-12-15 06:01:18"
"11461","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","8","7172040008","APELA SATU","2","0004","000400","00","71720400080004","7172040008000400","RT 004 LINGKUNGAN 002","1","SLS","30","1","0","0","0","0","19","2","26","1","2022-12-15 06:01:18"
"11462","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0001","000100","00","71720400090001","7172040009000100","RT 001 LINGKUNGAN 001","1","SLS","50","1","47","0","0","47","36","3","53","0","2022-12-15 06:01:18"
"11463","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0002","000200","00","71720400090002","7172040009000200","RT 002 LINGKUNGAN 001","1","SLS","60","1","0","0","0","0","55","0","66","0","2022-12-15 06:01:18"
"11464","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0003","000300","00","71720400090003","7172040009000300","RT 003 LINGKUNGAN 002","1","SLS","53","1","0","0","0","0","40","1","52","0","2022-12-15 06:01:18"
"11465","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0004","000400","00","71720400090004","7172040009000400","RT 004 LINGKUNGAN 002","1","SLS","35","1","0","0","0","0","38","1","42","0","2022-12-15 06:01:18"
"11466","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0005","000500","00","71720400090005","7172040009000500","RT 005 LINGKUNGAN 003","1","SLS","60","1","57","2","0","57","50","5","68","1","2022-12-15 06:01:18"
"11467","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","9","7172040009","KARONDORAN","2","0006","000600","00","71720400090006","7172040009000600","RT 006 LINGKUNGAN 003","1","SLS","53","1","0","0","0","0","29","0","44","0","2022-12-15 06:01:18"
"11468","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0001","000100","00","71720400100001","7172040010000100","RT 001 LINGKUNGAN 001","1","SLS","41","1","24","0","0","24","26","1","34","0","2022-12-15 06:01:18"
"11469","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0002","000200","00","71720400100002","7172040010000200","RT 002 LINGKUNGAN 001","1","SLS","29","1","19","0","0","19","17","0","25","0","2022-12-15 06:01:18"
"11470","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0003","000300","00","71720400100003","7172040010000300","RT 003 LINGKUNGAN 001","1","SLS","25","1","18","0","0","18","17","0","24","0","2022-12-15 06:01:18"
"11471","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0004","000400","00","71720400100004","7172040010000400","RT 004 LINGKUNGAN 001","1","SLS","33","1","15","0","0","15","18","0","22","0","2022-12-15 06:01:18"
"11472","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0005","000500","00","71720400100005","7172040010000500","RT 005 LINGKUNGAN 001","1","SLS","47","1","0","0","0","0","32","0","43","1","2022-12-15 06:01:18"
"11473","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0006","000600","00","71720400100006","7172040010000600","RT 006 LINGKUNGAN 002","1","SLS","39","1","0","0","0","0","30","0","40","0","2022-12-15 06:01:18"
"11474","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0007","000700","00","71720400100007","7172040010000700","RT 007 LINGKUNGAN 002","1","SLS","22","1","0","0","0","0","18","0","24","0","2022-12-15 06:01:18"
"11475","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","10","7172040010","PINASUNGKULAN","2","0008","000800","00","71720400100008","7172040010000800","RT 008 LINGKUNGAN 002","1","SLS","24","1","0","0","0","0","20","0","29","0","2022-12-15 06:01:18"
"11476","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0001","000100","00","71720400120001","7172040012000100","RT 001 LINGKUNGAN 001","1","SLS","74","1","17","0","0","17","48","2","55","0","2022-12-15 06:01:18"
"11477","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0002","000200","00","71720400120002","7172040012000200","RT 002 LINGKUNGAN 001","1","SLS","60","1","1","0","0","1","37","1","54","0","2022-12-15 06:01:18"
"11478","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0003","000300","00","71720400120003","7172040012000300","RT 003 LINGKUNGAN 001","1","SLS","54","1","0","0","0","0","58","1","61","1","2022-12-15 06:01:18"
"11479","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0004","000400","00","71720400120004","7172040012000400","RT 004 LINGKUNGAN 002","1","SLS","53","1","0","0","0","0","36","1","50","0","2022-12-15 06:01:18"
"11480","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0005","000500","00","71720400120005","7172040012000500","RT 005 LINGKUNGAN 002","1","SLS","33","1","0","0","0","0","27","0","32","0","2022-12-15 06:01:18"
"11481","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0006","000600","00","71720400120006","7172040012000600","RT 006 LINGKUNGAN 002","1","SLS","19","1","0","0","0","0","22","0","26","0","2022-12-15 06:01:18"
"11482","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0007","000700","00","71720400120007","7172040012000700","RT 007 LINGKUNGAN 002","1","SLS","37","1","0","0","0","0","25","0","32","0","2022-12-15 06:01:18"
"11483","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0008","000800","00","71720400120008","7172040012000800","RT 008 LINGKUNGAN 002","1","SLS","35","1","0","0","0","0","22","0","29","1","2022-12-15 06:01:18"
"11484","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0009","000900","00","71720400120009","7172040012000900","RT 009 LINGKUNGAN 003","1","SLS","36","1","0","0","0","0","34","0","39","0","2022-12-15 06:01:18"
"11485","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0010","001000","00","71720400120010","7172040012001000","RT 010 LINGKUNGAN 003","1","SLS","35","1","0","0","0","0","29","0","39","0","2022-12-15 06:01:18"
"11486","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0011","001100","00","71720400120011","7172040012001100","RT 011 LINGKUNGAN 003","1","SLS","33","1","38","0","0","38","30","0","38","0","2022-12-15 06:01:18"
"11487","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0012","001200","00","71720400120012","7172040012001200","RT 012 LINGKUNGAN 004","1","SLS","57","1","60","0","0","60","42","1","60","0","2022-12-15 06:01:18"
"11488","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0013","001300","00","71720400120013","7172040012001300","RT 013 LINGKUNGAN 004","1","SLS","37","1","36","0","0","36","31","0","37","0","2022-12-15 06:01:18"
"11489","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0014","001400","00","71720400120014","7172040012001400","RT 014 LINGKUNGAN 004","1","SLS","3","1","0","0","0","0","30","0","41","1","2022-12-15 06:01:18"
"11490","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","12","7172040012","BATU PUTIH ATAS","2","0015","001500","00","71720400120015","7172040012001500","RT 015 LINGKUNGAN 004","1","SLS","48","1","4","1","0","4","37","1","50","0","2022-12-15 06:01:18"
"11491","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0001","000100","00","71720400130001","7172040013000100","RT 001 LINGKUNGAN 001","1","SLS","121","1","73","0","0","73","68","25","83","0","2022-12-15 06:01:18"
"11492","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0002","000200","00","71720400130002","7172040013000200","RT 002 LINGKUNGAN 001","1","SLS","92","1","35","0","0","35","40","4","54","0","2022-12-15 06:01:18"
"11493","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0003","000300","00","71720400130003","7172040013000300","RT 003 LINGKUNGAN 001","1","SLS","96","1","14","0","0","14","35","6","43","0","2022-12-15 06:01:18"
"11494","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0004","000400","00","71720400130004","7172040013000400","RT 004 LINGKUNGAN 001","1","SLS","72","1","60","0","0","60","46","2","58","0","2022-12-15 06:01:18"
"11495","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0005","000500","00","71720400130005","7172040013000500","RT 005 LINGKUNGAN 002","1","SLS","48","1","0","0","0","0","41","2","52","1","2022-12-15 06:01:18"
"11496","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0006","000600","00","71720400130006","7172040013000600","RT 006 LINGKUNGAN 002","1","SLS","61","1","0","0","0","0","60","5","75","0","2022-12-15 06:01:18"
"11497","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0007","000700","00","71720400130007","7172040013000700","RT 007 LINGKUNGAN 002","1","SLS","34","1","0","0","0","0","39","2","45","0","2022-12-15 06:01:18"
"11498","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0008","000800","00","71720400130008","7172040013000800","RT 008 LINGKUNGAN 002","1","SLS","58","1","0","0","0","0","44","3","55","0","2022-12-15 06:01:18"
"11499","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0009","000900","00","71720400130009","7172040013000900","RT 009 LINGKUNGAN 003","1","SLS","37","1","11","2","0","11","46","6","51","0","2022-12-15 06:01:18"
"11500","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0010","001000","00","71720400130010","7172040013001000","RT 010 LINGKUNGAN 003","1","SLS","43","1","0","0","0","0","30","0","40","1","2022-12-15 06:01:18"
"11501","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0011","001100","00","71720400130011","7172040013001100","RT 011 LINGKUNGAN 003","1","SLS","43","1","0","0","0","0","39","2","47","0","2022-12-15 06:01:18"
"11502","71","SULAWESI UTARA","72","7172","BITUNG","40","7172040","RANOWULU","13","7172040013","BATU PUTIH BAWAH","2","0012","001200","00","71720400130012","7172040013001200","RT 012 LINGKUNGAN 003","1","SLS","49","1","0","0","0","0","42","1","53","0","2022-12-15 06:01:18"
"11503","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","0001","000100","00","71730100010001","7173010001000100","LINGKUNGAN 1","1","SLS","90","1","0","0","0","0","60","4","88","0","2022-12-15 06:01:18"
"11504","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","0002","000200","00","71730100010002","7173010001000200","LINGKUNGAN 2","1","SLS","78","1","0","0","0","0","45","0","65","0","2022-12-15 06:01:18"
"11505","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","0003","000300","00","71730100010003","7173010001000300","LINGKUNGAN 3","1","SLS","106","1","48","0","48","0","84","2","114","1","2022-12-15 06:01:18"
"11506","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","0004","000400","00","71730100010004","7173010001000400","LINGKUNGAN 4","1","SLS","65","1","0","0","0","0","49","4","64","0","2022-12-15 06:01:18"
"11507","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","0005","000500","00","71730100010005","7173010001000500","LINGKUNGAN 5","1","SLS","71","1","0","0","0","0","47","2","63","0","2022-12-15 06:01:18"
"11508","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","1001","100100","00","71730100011001","7173010001100100","KEBUN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"11509","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","1002","100200","00","71730100011002","7173010001100200","SAWAH",,"NONSLS","1","1","0","0","0","0","1","0","1","0","2022-12-15 06:01:18"
"11510","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","1003","100300","00","71730100011003","7173010001100300","KEBUN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"11511","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","1","7173010001","TONDANGOW","2","1004","100400","00","71730100011004","7173010001100400","KEBUN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"11512","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0001","000100","00","71730100020001","7173010002000100","LINGKUNGAN 1","1","SLS","90","1","0","0","0","0","78","0","95","3","2022-12-15 06:01:18"
"11513","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0002","000200","00","71730100020002","7173010002000200","LINGKUNGAN 2","1","SLS","98","1","100","1","13","87","76","4","101","1","2022-12-15 06:01:18"
"11514","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0003","000300","00","71730100020003","7173010002000300","LINGKUNGAN 3","1","SLS","68","1","2","1","0","2","75","7","95","3","2022-12-15 06:01:18"
"11515","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0004","000400","00","71730100020004","7173010002000400","LINGKUNGAN 4","1","SLS","50","1","0","0","0","0","44","3","62","3","2022-12-15 06:01:18"
"11516","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0005","000500","00","71730100020005","7173010002000500","LINGKUNGAN 5","1","SLS","90","1","78","0","45","33","58","5","79","1","2022-12-15 06:01:18"
"11517","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0006","000600","00","71730100020006","7173010002000600","LINGKUNGAN 6","1","SLS","69","1","0","0","0","0","49","1","64","3","2022-12-15 06:01:18"
"11518","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0007","000700","00","71730100020007","7173010002000700","LINGKUNGAN 7","1","SLS","76","1","0","0","0","0","42","0","59","3","2022-12-15 06:01:18"
"11519","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0008","000800","00","71730100020008","7173010002000800","LINGKUNGAN 8","1","SLS","88","1","0","0","0","0","57","8","72","3","2022-12-15 06:01:18"
"11520","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","0009","000900","00","71730100020009","7173010002000900","LINGKUNGAN 9","1","SLS","91","1","103","1","48","55","89","0","121","1","2022-12-15 06:01:18"
"11521","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","1001","100100","00","71730100021001","7173010002100100","KEBUN",,"NONSLS","1","1","0","0","0","0","5","0","8","0","2022-12-15 06:01:18"
"11522","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","1002","100200","00","71730100021002","7173010002100200","KEBUN",,"NONSLS",,"3","0","0","0","0","2","0","3","0","2022-12-15 06:01:18"
"11523","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","2","7173010002","PANGOLOMBIAN","2","1003","100300","00","71730100021003","7173010002100300","KEBUN",,"NONSLS",,"3","0","0","0","0","1","0","1","0","2022-12-15 06:01:18"
"11524","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0001","000100","00","71730100030001","7173010003000100","LINGKUNGAN 1","1","SLS","109","1","0","0","0","0","80","0","107","0","2022-12-15 06:01:18"
"11525","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0002","000200","00","71730100030002","7173010003000200","LINGKUNGAN 2","1","SLS","99","1","0","0","0","0","69","1","103","0","2022-12-15 06:01:18"
"11526","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0003","000300","00","71730100030003","7173010003000300","LINGKUNGAN 3","1","SLS","87","1","0","0","0","0","58","10","83","0","2022-12-15 06:01:18"
"11527","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0004","000400","00","71730100030004","7173010003000400","LINGKUNGAN 4","1","SLS","83","1","59","1","57","2","50","6","67","1","2022-12-15 06:01:18"
"11528","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0005","000500","00","71730100030005","7173010003000500","LINGKUNGAN 5","1","SLS","97","1","18","0","18","0","74","1","111","0","2022-12-15 06:01:18"
"11529","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0006","000600","00","71730100030006","7173010003000600","LINGKUNGAN 6","1","SLS","78","1","0","0","0","0","55","25","88","0","2022-12-15 06:01:18"
"11530","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0007","000700","00","71730100030007","7173010003000700","LINGKUNGAN 7","1","SLS","85","1","0","0","0","0","56","2","71","0","2022-12-15 06:01:18"
"11531","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","0008","000800","00","71730100030008","7173010003000800","LINGKUNGAN 8","1","SLS","79","1","17","0","17","0","60","1","81","1","2022-12-15 06:01:18"
"11532","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","1001","100100","00","71730100031001","7173010003100100","LADANG",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"11533","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","1002","100200","00","71730100031002","7173010003100200","LADANG",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"11534","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","3","7173010003","LAHENDONG","2","1003","100300","00","71730100031003","7173010003100300","LADANG",,"NONSLS","10","1","0","0","0","0","7","0","12","0","2022-12-15 06:01:18"
"11535","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0001","000100","00","71730100040001","7173010004000100","LINGKUNGAN 1","1","SLS","73","1","0","0","0","0","51","1","65","0","2022-12-15 06:01:18"
"11536","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0002","000200","00","71730100040002","7173010004000200","LINGKUNGAN 2","1","SLS","65","1","0","0","0","0","36","0","54","0","2022-12-15 06:01:18"
"11537","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0003","000300","00","71730100040003","7173010004000300","LINGKUNGAN 3","1","SLS","81","1","4","0","4","0","51","4","76","1","2022-12-15 06:01:18"
"11538","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0004","000400","00","71730100040004","7173010004000400","LINGKUNGAN 4","1","SLS","125","1","0","0","0","0","70","0","105","0","2022-12-15 06:01:18"
"11539","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0005","000500","00","71730100040005","7173010004000500","LINGKUNGAN 5","1","SLS","97","1","0","0","0","0","62","3","95","0","2022-12-15 06:01:18"
"11540","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0006","000600","00","71730100040006","7173010004000600","LINGKUNGAN 6","1","SLS","106","1","0","0","0","0","82","0","114","0","2022-12-15 06:01:18"
"11541","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0007","000700","00","71730100040007","7173010004000700","LINGKUNGAN 7","1","SLS","90","1","76","0","73","3","63","0","90","1","2022-12-15 06:01:18"
"11542","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","0008","000800","00","71730100040008","7173010004000800","LINGKUNGAN 8","1","SLS","108","1","8","0","8","0","91","6","121","0","2022-12-15 06:01:18"
"11543","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","1001","100100","00","71730100041001","7173010004100100","KEBUN",,"NONSLS","2","1","0","0","0","0","6","0","9","0","2022-12-15 06:01:18"
"11544","71","SULAWESI UTARA","73","7173","TOMOHON","10","7173010","TOMOHON SELATAN","4","7173010004","PINARAS","2","1002","100200","00","71730100041002","7173010004100200","KEBUN",,"NONSLS","3","1","0","0","0","0","4","0","5","0","2022-12-15 06:01:18"
