id;kode_prov;nama_prov;kode_kab;id_kab;nama_kab;kode_kec;id_kec;nama_kec;kode_desa;id_desa;nama_desa;klas;kode_sls4;kode_sls6;kdsubsls;id_sls;id_sls6;nama_sls;jenis_sls
11389;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0008;000800;00;71720310080008;7172031008000800;RT 009 LINGKUNGAN 2;SLS
11390;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0009;000900;00;71720310080009;7172031008000900;RT 010 LINGKUNGAN 2;SLS
11391;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0010;001000;00;71720310080010;7172031008001000;RT 011 LINGKUNGAN 3;SLS
11392;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0011;001100;00;71720310080011;7172031008001100;RT 012 LINGKUNGAN 3;SLS
11393;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0012;001200;00;71720310080012;7172031008001200;RT 013 LINGKUNGAN 3;SLS
11394;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0013;001300;00;71720310080013;7172031008001300;RT 014 LINGKUNGAN 4;SLS
11395;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0014;001400;00;71720310080014;7172031008001400;RT 015 LINGKUNGAN 4;SLS
11396;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;0015;001500;00;71720310080015;7172031008001500;RT 004 LINGKUNGAN 1;SLS
11397;71;SULAWESI UTARA;72;7172;BITUNG;31;7172031;MAESA;8;7172031008;PATETEN TIGA;1;5001;500100;00;71720310085001;7172031008500100;KAWASAN TERBANGUN BUKAN PEMUKIMAN;NONSLS
11398;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0001;000100;00;71720400010001;7172040001000100;RT 001 LINGKUNGAN 1;SLS
11399;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0002;000200;00;71720400010002;7172040001000200;RT 002 LINGKUNGAN 1;SLS
11400;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0003;000300;00;71720400010003;7172040001000300;RT 003 LINGKUNGAN 1;SLS
11401;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0004;000400;00;71720400010004;7172040001000400;RT 004 LINGKUNGAN 2;SLS
11402;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0005;000500;00;71720400010005;7172040001000500;RT 005 LINGKUNGAN 2;SLS
11403;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0006;000600;00;71720400010006;7172040001000600;RT 006 LINGKUNGAN 2;SLS
11404;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0007;000700;00;71720400010007;7172040001000700;RT 007 LINGKUNGAN 3;SLS
11405;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0008;000800;00;71720400010008;7172040001000800;RT 008 LINGKUNGAN 3;SLS
11406;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;1;7172040001;KUMERSOT;2;0009;000900;00;71720400010009;7172040001000900;RT 009 LINGKUNGAN 3;SLS
11407;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0001;000100;00;71720400030001;7172040003000100;RT 001 LINGKUNGAN 1;SLS
11408;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0002;000200;00;71720400030002;7172040003000200;RT 002 LINGKUNGAN 1;SLS
11409;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0003;000300;00;71720400030003;7172040003000300;RT 003 LINGKUNGAN 2;SLS
11410;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0004;000400;00;71720400030004;7172040003000400;RT 004 LINGKUNGAN 2;SLS
11411;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0005;000500;00;71720400030005;7172040003000500;RT 005 LINGKUNGAN 3;SLS
11412;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0006;000600;00;71720400030006;7172040003000600;RT 006 LINGKUNGAN 3;SLS
11413;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0007;000700;00;71720400030007;7172040003000700;RT 007 LINGKUNGAN 3;SLS
11414;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0008;000800;00;71720400030008;7172040003000800;RT 008 LINGKUNGAN 4;SLS
11415;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0009;000900;00;71720400030009;7172040003000900;RT 009 LINGKUNGAN 4;SLS
11416;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0010;001000;00;71720400030010;7172040003001000;RT 010 LINGKUNGAN 5;SLS
11417;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0011;001100;00;71720400030011;7172040003001100;RT 011 LINGKUNGAN 5;SLS
11418;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0012;001200;00;71720400030012;7172040003001200;RT 012 LINGKUNGAN 6;SLS
11419;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0013;001300;00;71720400030013;7172040003001300;RT 013 LINGKUNGAN 6;SLS
11420;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0014;001400;00;71720400030014;7172040003001400;RT 014 LINGKUNGAN 7;SLS
11421;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;3;7172040003;PINOKALAN;1;0015;001500;00;71720400030015;7172040003001500;RT 015 LINGKUNGAN 7;SLS
11422;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0001;000100;00;71720400040001;7172040004000100;RT 001 LINGKUNGAN 001;SLS
11423;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0002;000200;00;71720400040002;7172040004000200;RT 002 LINGKUNGAN 001;SLS
11424;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0003;000300;00;71720400040003;7172040004000300;RT 003 LINGKUNGAN 001;SLS
11425;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0004;000400;00;71720400040004;7172040004000400;RT 004 LINGKUNGAN 002;SLS
11426;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0005;000500;00;71720400040005;7172040004000500;RT 005 LINGKUNGAN 002;SLS
11427;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;4;7172040004;TEWAAN;2;0006;000600;00;71720400040006;7172040004000600;RT 006 LINGKUNGAN 002;SLS
11428;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0001;000100;00;71720400050001;7172040005000100;RT 001 LINGKUNGAN 001;SLS
11429;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0002;000200;00;71720400050002;7172040005000200;RT 002 LINGKUNGAN 001;SLS
11430;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0003;000300;00;71720400050003;7172040005000300;RT 003 LINGKUNGAN 001;SLS
11431;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0004;000400;00;71720400050004;7172040005000400;RT 004 LINGKUNGAN 001;SLS
11432;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0005;000500;00;71720400050005;7172040005000500;RT 005 LINGKUNGAN 001;SLS
11433;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0006;000600;00;71720400050006;7172040005000600;RT 006 LINGKUNGAN 001;SLS
11434;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0007;000700;00;71720400050007;7172040005000700;RT 007 LINGKUNGAN 002;SLS
11435;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0008;000800;00;71720400050008;7172040005000800;RT 008 LINGKUNGAN 002;SLS
11436;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0009;000900;00;71720400050009;7172040005000900;RT 009 LINGKUNGAN 002;SLS
11437;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0010;001000;00;71720400050010;7172040005001000;RT 010 LINGKUNGAN 002;SLS
11438;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0011;001100;00;71720400050011;7172040005001100;RT 011 LINGKUNGAN 003;SLS
11439;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0012;001200;00;71720400050012;7172040005001200;RT 012 LINGKUNGAN 003;SLS
11440;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0013;001300;00;71720400050013;7172040005001300;RT 013 LINGKUNGAN 003;SLS
11441;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0014;001400;00;71720400050014;7172040005001400;RT 014 LINGKUNGAN 003;SLS
11442;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0015;001500;00;71720400050015;7172040005001500;RT 015 LINGKUNGAN 003;SLS
11443;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0016;001600;00;71720400050016;7172040005001600;RT 016 LINGKUNGAN 003;SLS
11444;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0017;001700;00;71720400050017;7172040005001700;RT 017 LINGKUNGAN 004;SLS
11445;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0018;001800;00;71720400050018;7172040005001800;RT 018 LINGKUNGAN 004;SLS
11446;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0019;001900;00;71720400050019;7172040005001900;RT 019 LINGKUNGAN 004;SLS
11447;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;5;7172040005;DANOWUDU;2;0020;002000;00;71720400050020;7172040005002000;RT 020 LINGKUNGAN 004;SLS
11448;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0001;000100;00;71720400060001;7172040006000100;RT 001 LINGKUNGAN 1;SLS
11449;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0002;000200;00;71720400060002;7172040006000200;RT 002 LINGKUNGAN 1;SLS
11450;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0003;000300;00;71720400060003;7172040006000300;RT 003 LINGKUNGAN 1;SLS
11451;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0004;000400;00;71720400060004;7172040006000400;RT 004 LINGKUNGAN 2;SLS
11452;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0005;000500;00;71720400060005;7172040006000500;RT 005 LINGKUNGAN 2;SLS
11453;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;6;7172040006;DUA SUDARA;2;0006;000600;00;71720400060006;7172040006000600;RT 006 LINGKUNGAN 2;SLS
11454;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;7;7172040007;APELA DUA;2;0001;000100;00;71720400070001;7172040007000100;RT 001 LINGKUNGAN 001;SLS
11455;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;7;7172040007;APELA DUA;2;0002;000200;00;71720400070002;7172040007000200;RT 002 LINGKUNGAN 001;SLS
11456;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;7;7172040007;APELA DUA;2;0003;000300;00;71720400070003;7172040007000300;RT 003 LINGKUNGAN 002;SLS
11457;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;7;7172040007;APELA DUA;2;0004;000400;00;71720400070004;7172040007000400;RT 004 LINGKUNGAN 02;SLS
11458;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;8;7172040008;APELA SATU;2;0001;000100;00;71720400080001;7172040008000100;RT 001 LINGKUNGAN 001;SLS
11459;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;8;7172040008;APELA SATU;2;0002;000200;00;71720400080002;7172040008000200;RT 002 LINGKUNGAN 001;SLS
11460;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;8;7172040008;APELA SATU;2;0003;000300;00;71720400080003;7172040008000300;RT 003 LINGKUNGAN 002;SLS
11461;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;8;7172040008;APELA SATU;2;0004;000400;00;71720400080004;7172040008000400;RT 004 LINGKUNGAN 002;SLS
11462;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0001;000100;00;71720400090001;7172040009000100;RT 001 LINGKUNGAN 001;SLS
11463;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0002;000200;00;71720400090002;7172040009000200;RT 002 LINGKUNGAN 001;SLS
11464;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0003;000300;00;71720400090003;7172040009000300;RT 003 LINGKUNGAN 002;SLS
11465;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0004;000400;00;71720400090004;7172040009000400;RT 004 LINGKUNGAN 002;SLS
11466;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0005;000500;00;71720400090005;7172040009000500;RT 005 LINGKUNGAN 003;SLS
11467;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;9;7172040009;KARONDORAN;2;0006;000600;00;71720400090006;7172040009000600;RT 006 LINGKUNGAN 003;SLS
11468;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0001;000100;00;71720400100001;7172040010000100;RT 001 LINGKUNGAN 001;SLS
11469;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0002;000200;00;71720400100002;7172040010000200;RT 002 LINGKUNGAN 001;SLS
11470;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0003;000300;00;71720400100003;7172040010000300;RT 003 LINGKUNGAN 001;SLS
11471;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0004;000400;00;71720400100004;7172040010000400;RT 004 LINGKUNGAN 001;SLS
11472;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0005;000500;00;71720400100005;7172040010000500;RT 005 LINGKUNGAN 001;SLS
11473;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0006;000600;00;71720400100006;7172040010000600;RT 006 LINGKUNGAN 002;SLS
11474;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0007;000700;00;71720400100007;7172040010000700;RT 007 LINGKUNGAN 002;SLS
11475;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;10;7172040010;PINASUNGKULAN;2;0008;000800;00;71720400100008;7172040010000800;RT 008 LINGKUNGAN 002;SLS
11476;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0001;000100;00;71720400120001;7172040012000100;RT 001 LINGKUNGAN 001;SLS
11477;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0002;000200;00;71720400120002;7172040012000200;RT 002 LINGKUNGAN 001;SLS
11478;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0003;000300;00;71720400120003;7172040012000300;RT 003 LINGKUNGAN 001;SLS
11479;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0004;000400;00;71720400120004;7172040012000400;RT 004 LINGKUNGAN 002;SLS
11480;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0005;000500;00;71720400120005;7172040012000500;RT 005 LINGKUNGAN 002;SLS
11481;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0006;000600;00;71720400120006;7172040012000600;RT 006 LINGKUNGAN 002;SLS
11482;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0007;000700;00;71720400120007;7172040012000700;RT 007 LINGKUNGAN 002;SLS
11483;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0008;000800;00;71720400120008;7172040012000800;RT 008 LINGKUNGAN 002;SLS
11484;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0009;000900;00;71720400120009;7172040012000900;RT 009 LINGKUNGAN 003;SLS
11485;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0010;001000;00;71720400120010;7172040012001000;RT 010 LINGKUNGAN 003;SLS
11486;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0011;001100;00;71720400120011;7172040012001100;RT 011 LINGKUNGAN 003;SLS
11487;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0012;001200;00;71720400120012;7172040012001200;RT 012 LINGKUNGAN 004;SLS
11488;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0013;001300;00;71720400120013;7172040012001300;RT 013 LINGKUNGAN 004;SLS
11489;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0014;001400;00;71720400120014;7172040012001400;RT 014 LINGKUNGAN 004;SLS
11490;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;12;7172040012;BATU PUTIH ATAS;2;0015;001500;00;71720400120015;7172040012001500;RT 015 LINGKUNGAN 004;SLS
11491;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0001;000100;00;71720400130001;7172040013000100;RT 001 LINGKUNGAN 001;SLS
11492;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0002;000200;00;71720400130002;7172040013000200;RT 002 LINGKUNGAN 001;SLS
11493;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0003;000300;00;71720400130003;7172040013000300;RT 003 LINGKUNGAN 001;SLS
11494;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0004;000400;00;71720400130004;7172040013000400;RT 004 LINGKUNGAN 001;SLS
11495;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0005;000500;00;71720400130005;7172040013000500;RT 005 LINGKUNGAN 002;SLS
11496;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0006;000600;00;71720400130006;7172040013000600;RT 006 LINGKUNGAN 002;SLS
11497;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0007;000700;00;71720400130007;7172040013000700;RT 007 LINGKUNGAN 002;SLS
11498;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0008;000800;00;71720400130008;7172040013000800;RT 008 LINGKUNGAN 002;SLS
11499;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0009;000900;00;71720400130009;7172040013000900;RT 009 LINGKUNGAN 003;SLS
11500;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0010;001000;00;71720400130010;7172040013001000;RT 010 LINGKUNGAN 003;SLS
11501;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0011;001100;00;71720400130011;7172040013001100;RT 011 LINGKUNGAN 003;SLS
11502;71;SULAWESI UTARA;72;7172;BITUNG;40;7172040;RANOWULU;13;7172040013;BATU PUTIH BAWAH;2;0012;001200;00;71720400130012;7172040013001200;RT 012 LINGKUNGAN 003;SLS
11503;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;0001;000100;00;71730100010001;7173010001000100;LINGKUNGAN 1;SLS
11504;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;0002;000200;00;71730100010002;7173010001000200;LINGKUNGAN 2;SLS
11505;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;0003;000300;00;71730100010003;7173010001000300;LINGKUNGAN 3;SLS
11506;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;0004;000400;00;71730100010004;7173010001000400;LINGKUNGAN 4;SLS
11507;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;0005;000500;00;71730100010005;7173010001000500;LINGKUNGAN 5;SLS
11508;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;1001;100100;00;71730100011001;7173010001100100;KEBUN;NONSLS
11509;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;1002;100200;00;71730100011002;7173010001100200;SAWAH;NONSLS
11510;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;1003;100300;00;71730100011003;7173010001100300;KEBUN;NONSLS
11511;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;1;7173010001;TONDANGOW;2;1004;100400;00;71730100011004;7173010001100400;KEBUN;NONSLS
11512;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0001;000100;00;71730100020001;7173010002000100;LINGKUNGAN 1;SLS
11513;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0002;000200;00;71730100020002;7173010002000200;LINGKUNGAN 2;SLS
11514;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0003;000300;00;71730100020003;7173010002000300;LINGKUNGAN 3;SLS
11515;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0004;000400;00;71730100020004;7173010002000400;LINGKUNGAN 4;SLS
11516;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0005;000500;00;71730100020005;7173010002000500;LINGKUNGAN 5;SLS
11517;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0006;000600;00;71730100020006;7173010002000600;LINGKUNGAN 6;SLS
11518;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0007;000700;00;71730100020007;7173010002000700;LINGKUNGAN 7;SLS
11519;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0008;000800;00;71730100020008;7173010002000800;LINGKUNGAN 8;SLS
11520;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;0009;000900;00;71730100020009;7173010002000900;LINGKUNGAN 9;SLS
11521;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;1001;100100;00;71730100021001;7173010002100100;KEBUN;NONSLS
11522;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;1002;100200;00;71730100021002;7173010002100200;KEBUN;NONSLS
11523;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;2;7173010002;PANGOLOMBIAN;2;1003;100300;00;71730100021003;7173010002100300;KEBUN;NONSLS
11524;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;3;7173010003;LAHENDONG;2;0001;000100;00;71730100030001;7173010003000100;LINGKUNGAN 1;SLS
11525;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;3;7173010003;LAHENDONG;2;0002;000200;00;71730100030002;7173010003000200;LINGKUNGAN 2;SLS
11526;71;SULAWESI UTARA;73;7173;TOMOHON;10;7173010;TOMOHON SELATAN;3;7173010003;LAHENDONG;2;0003;000300;00;71730100030003;7173010003000300;LINGKUNGAN 3;SLS
